industry,brand,content_type,hour,dayofweek,nbrhashtags,captionlength,followers,engagementRate
patisserie,lamaisongourmandise,photo,7,2,0,123,126482,0.0292531743647317
patisserie,lamaisongourmandise,reel,10,0,0,147,126482,0.0498094590534621
patisserie,lamaisongourmandise,carousel,9,0,0,200,126482,0.0158125266836387
patisserie,lamaisongourmandise,carousel,12,6,0,279,126482,0.0411125693774608
patisserie,lamaisongourmandise,reel,10,0,0,328,126482,0.1794721778593001
patisserie,lamaisongourmandise,carousel,13,6,0,96,126482,0.0426938220458247
patisserie,lamaisongourmandise,carousel,9,0,0,142,126482,0.0426938220458247
patisserie,lamaisongourmandise,carousel,20,2,0,85,126482,0.0355781850381872
patisserie,lamaisongourmandise,carousel,19,2,0,126,126482,0.051390711721826
patisserie,lamaisongourmandise,reel,10,0,0,133,126482,0.0719469964105564
patisserie,lamaisongourmandise,carousel,10,1,0,115,126482,0.3739662560680571
patisserie,lamaisongourmandise,carousel,9,4,0,145,126482,0.025300042693822
patisserie,lamaisongourmandise,carousel,9,6,0,97,126482,0.0166031530178207
patisserie,lamaisongourmandise,carousel,8,5,0,237,126482,0.0213469110229123
patisserie,lamaisongourmandise,photo,8,4,0,100,126482,0.0181844056861845
patisserie,lamaisongourmandise,reel,13,3,0,101,126482,0.142312740152749
patisserie,lamaisongourmandise,carousel,19,4,0,228,126482,0.0877595230941952
patisserie,lamaisongourmandise,carousel,19,1,6,304,126482,0.012650021346911
patisserie,lamaisongourmandise,photo,19,2,6,269,126482,0.0063250106734555
patisserie,lamaisongourmandise,carousel,9,0,0,80,126482,0.1185939501272908
patisserie,lamaisongourmandise,reel,9,1,0,123,126482,0.0268812953621859
patisserie,lamaisongourmandise,carousel,9,3,0,134,126482,0.1541721351654781
patisserie,lamaisongourmandise,carousel,7,5,3,213,126482,0.0474375800509163
patisserie,lamaisongourmandise,carousel,19,0,5,153,126482,0.0197656583545484
patisserie,lamaisongourmandise,carousel,15,6,0,130,126482,0.0213469110229123
patisserie,lamaisongourmandise,carousel,20,3,0,1044,126482,0.2039815942189402
patisserie,lamaisongourmandise,carousel,19,3,6,197,126482,0.0158125266836387
patisserie,lamaisongourmandise,carousel,17,5,0,268,126482,0.0237187900254581
patisserie,lamaisongourmandise,reel,8,4,0,377,126482,0.0790626334181938
patisserie,lamaisongourmandise,carousel,9,4,0,58,126482,0.0292531743647317
patisserie,lamaisongourmandise,carousel,7,5,4,205,126482,0.0316250533672775
patisserie,lamaisongourmandise,reel,16,6,8,291,126482,0.932939074334688
patisserie,lamaisongourmandise,carousel,19,0,6,242,126482,0.0339969323698233
patisserie,lamaisongourmandise,carousel,19,1,6,468,126482,0.0150219003494568
patisserie,lamaisongourmandise,carousel,12,3,3,191,126482,0.0284625480305498
patisserie,lamaisongourmandise,photo,19,2,5,211,126482,0.0213469110229123
patisserie,lamaisongourmandise,carousel,11,6,5,472,126482,0.0229281636912762
patisserie,lamaisongourmandise,reel,11,6,0,267,126482,0.0434844483800066
patisserie,lamaisongourmandise,carousel,13,2,5,198,126482,0.0205562846887304
patisserie,lamaisongourmandise,carousel,7,4,4,258,126482,0.0173937793520026
patisserie,lamaisongourmandise,carousel,9,5,6,351,126482,0.0474375800509163
patisserie,lamaisongourmandise,carousel,13,3,4,187,126482,0.0450657010483705
patisserie,lamaisongourmandise,carousel,16,0,0,119,126482,0.0300438006989136
patisserie,lamaisongourmandise,carousel,11,5,5,246,126482,0.0268812953621859
patisserie,lamaisongourmandise,carousel,13,2,5,249,126482,0.0221375373570942
patisserie,lamaisongourmandise,reel,14,1,3,337,126482,0.038740690374915
patisserie,lamaisongourmandise,photo,19,3,6,222,126482,0.0079062633418193
patisserie,lamaisongourmandise,carousel,9,1,0,123,126482,0.0561344697269176
patisserie,lamaisongourmandise,carousel,7,5,3,212,126482,0.0268812953621859
patisserie,maisonturki,reel,16,1,0,233,81688,0.0746743707766134
patisserie,maisonturki,carousel,10,4,0,255,81688,0.0661051806874938
patisserie,maisonturki,carousel,10,2,0,332,81688,0.0514151405347174
patisserie,maisonturki,reel,12,6,0,174,81688,0.1089511311330917
patisserie,maisonturki,reel,22,4,0,161,81688,0.0526393105474488
patisserie,maisonturki,reel,20,6,0,288,81688,0.0673293507002252
patisserie,maisonturki,reel,16,3,0,153,81688,0.1260895113113309
patisserie,maisonturki,reel,23,1,0,162,81688,0.1346587014004505
patisserie,maisonturki,reel,13,0,0,342,81688,0.2803349329154833
patisserie,maisonturki,photo,12,5,0,164,81688,0.0281559102928214
patisserie,maisonturki,reel,18,3,0,222,81688,0.2705415728136323
patisserie,maisonturki,reel,16,0,0,404,81688,0.6071883263147586
patisserie,maisonturki,reel,17,1,0,46,81688,0.0036725100381941
patisserie,maisonturki,reel,18,3,0,74,81688,0.1909705219860934
patisserie,maisonturki,carousel,17,5,0,271,81688,0.0563118205856429
patisserie,maisonturki,photo,15,2,0,205,81688,0.0220350602291646
patisserie,maisonturki,reel,18,6,0,93,81688,0.0428459504455978
patisserie,maisonturki,photo,20,3,0,255,81688,0.0269317402800901
patisserie,maisonturki,reel,8,4,0,80,81688,0.1175203212222113
patisserie,maisonturki,carousel,17,5,0,415,81688,0.050190970521986
patisserie,maisonturki,carousel,17,2,0,243,81688,0.2791107629027519
patisserie,maisonturki,carousel,19,4,0,54,81688,0.0318284203310155
patisserie,maisonturki,reel,14,0,0,233,81688,0.1750563118205856
patisserie,maisonturki,reel,17,3,0,442,81688,1.1898932523748895
patisserie,maisonturki,carousel,14,3,2,367,81688,0.0820193908530016
patisserie,maisonturki,photo,11,5,0,299,81688,0.0110175301145823
patisserie,maisonturki,carousel,14,1,0,289,81688,0.2350406424444227
patisserie,maisonturki,reel,19,2,4,178,81688,0.4309078444814416
patisserie,maisonturki,reel,14,1,0,315,81688,0.1358828714131818
patisserie,maisonturki,reel,12,4,0,0,81688,0.9536284399177358
patisserie,maisonturki,reel,15,4,0,80,81688,0.1371070414259132
patisserie,maisonturki,reel,15,1,0,170,81688,0.1848496719224366
patisserie,maisonturki,reel,11,6,0,189,81688,0.2631965527372441
patisserie,maisonturki,reel,20,0,0,184,81688,0.0758985407893448
patisserie,maisonturki,carousel,19,6,0,230,81688,0.0342767603564783
patisserie,maisonturki,carousel,23,2,0,289,81688,0.0612085006365684
patisserie,maisonturki,carousel,12,4,0,192,81688,0.0465184604837919
patisserie,maisonturki,carousel,8,2,0,375,81688,0.036725100381941
patisserie,maisonturki,carousel,10,4,0,417,81688,0.0465184604837919
patisserie,maisonturki,reel,17,5,0,0,81688,0.2105572421897953
patisserie,maisonturki,carousel,6,2,0,208,81688,0.0979336010185094
patisserie,maisonturki,carousel,12,4,7,268,81688,0.3684751738321418
patisserie,maisonturki,carousel,9,1,5,202,81688,0.0624326706492997
patisserie,maisonturki,reel,18,4,0,227,81688,0.0697776907256879
patisserie,maisonturki,reel,10,3,0,401,81688,0.86793653902654
patisserie,maisonturki,photo,14,1,0,248,81688,0.3427676035647831
patisserie,maisonturki,reel,21,2,0,45,81688,0.1420037214768387
patisserie,maisonturki,reel,9,0,0,77,81688,0.0183625501909705
patisserie,maisonturki,carousel,11,5,0,148,81688,0.1028302810694349
patisserie,maisonturki,carousel,11,0,0,0,81688,0.352560963666634
patisserie,maisonturki,photo,12,4,0,62,81688,0.2448340025462736
patisserie,maisonturki,photo,10,6,0,91,81688,0.1236411712858681
patisserie,maisonturki,reel,21,0,0,47,81688,0.1089511311330917
patisserie,maisonturki,reel,20,0,0,0,81688,0.4566154147488003
patisserie,maisonturki,reel,7,5,0,0,81688,0.2791107629027519
patisserie,maisonturki,reel,10,0,0,183,81688,0.0771227108020762
patisserie,maisonturki,reel,14,6,0,0,81688,0.2142297522279894
patisserie,maisonturki,reel,21,5,8,89,81688,0.3782685339339928
patisserie,maisonturki,carousel,12,1,4,236,81688,0.096709431005778
patisserie,maisonturki,photo,10,4,0,207,81688,0.7418470277152092
patisserie,maisonturki,photo,11,5,0,97,81688,1.2119283126040543
patisserie,maisonturki,carousel,22,2,0,0,81688,0.2448340025462736
patisserie,maisonturki,reel,11,2,3,136,81688,0.0905885809421212
patisserie,maisonturki,reel,18,4,4,306,81688,0.1689354617569288
patisserie,maisonturki,carousel,11,3,0,248,81688,0.059984330623837
patisserie,maisonturki,reel,18,2,5,248,81688,0.625550876505729
patisserie,maisonturki,reel,17,1,0,0,81688,0.1016061110567035
patisserie,maisonturki,reel,17,4,4,280,81688,0.1309861913622564
patisserie,maisonturki,reel,8,6,0,0,81688,0.0403976104201351
patisserie,maisonturki,reel,8,2,2,210,81688,0.0575359905983743
patisserie,maisonturki,carousel,15,0,5,214,81688,0.0783468808148075
patisserie,maisonturki,reel,20,2,5,252,81688,0.0697776907256879
patisserie,maisonturki,carousel,17,0,0,199,81688,0.0514151405347174
patisserie,maisonturki,reel,11,0,0,0,81688,0.0428459504455978
patisserie,maisonturki,photo,9,3,0,149,81688,0.1089511311330917
patisserie,maisonturki,photo,22,1,0,31,81688,0.050190970521986
patisserie,maisonturki,carousel,16,1,0,640,81688,0.2191264322789148
patisserie,maisonturki,reel,12,4,0,0,81688,0.1726079717951229
patisserie,maisonturki,reel,18,0,0,53,81688,0.2546273626481246
patisserie,maisonturki,reel,19,2,0,17,81688,0.1603662716678092
patisserie,maisonturki,carousel,11,1,0,655,81688,0.0710018607384193
patisserie,maisonturki,reel,12,2,0,0,81688,0.1150719811967486
patisserie,maisonturki,reel,11,6,0,42,81688,0.3268533933992753
patisserie,maisonturki,reel,13,6,0,278,81688,0.1260895113113309
patisserie,maisonturki,carousel,22,2,0,172,81688,0.1358828714131818
patisserie,maisonturki,carousel,18,2,0,7,81688,0.0183625501909705
patisserie,maisonturki,carousel,18,1,1,86,81688,0.0942610909803153
patisserie,maisonturki,reel,14,2,6,587,81688,0.1371070414259132
patisserie,maisonturki,reel,11,2,4,159,81688,0.176280481833317
patisserie,maisonturki,reel,18,1,7,316,81688,0.4198903143668593
patisserie,maisonturki,carousel,13,3,0,0,81688,0.0820193908530016
patisserie,maisonturki,reel,9,3,0,0,81688,0.1885221819606307
patisserie,maisonturki,reel,15,0,0,0,81688,1.3906571344628342
patisserie,maisonturki,carousel,22,2,8,259,81688,0.6977769072568798
patisserie,maisonturki,reel,21,2,0,0,81688,0.5202722554108314
patisserie,maisonturki,reel,20,5,0,0,81688,0.2338164724316913
patisserie,maisonturki,reel,17,6,0,0,81688,0.2852316129664087
patisserie,maisonturki,reel,17,2,0,0,81688,0.7589854078934483
patisserie,maisonturki,reel,10,6,0,46,81688,0.5141514053471746
patisserie,maisonturki,reel,15,0,0,0,81688,0.3611301537557536
patisserie,patisserierekik,carousel,11,1,0,90,70602,0.0722359139967706
patisserie,patisserierekik,photo,19,2,0,114,70602,0.2903600464576074
patisserie,patisserierekik,carousel,11,3,0,188,70602,0.0906489901135945
patisserie,patisserierekik,reel,18,4,0,88,70602,0.1784651992861392
patisserie,patisserierekik,reel,10,5,0,139,70602,0.9135718534885696
patisserie,patisserierekik,reel,11,5,0,117,70602,0.2733633608113084
patisserie,patisserierekik,reel,11,1,0,113,70602,1.0892042718336592
patisserie,patisserierekik,photo,19,3,0,34,70602,0.032576980822073
patisserie,patisserierekik,carousel,11,3,0,116,70602,0.2591994561060593
patisserie,patisserierekik,carousel,11,5,0,124,70602,0.0793178663493952
patisserie,patisserierekik,reel,11,1,0,57,70602,0.099147332936744
patisserie,patisserierekik,carousel,8,3,0,13,70602,0.0467408855273221
patisserie,patisserierekik,photo,17,3,0,83,70602,0.0311605903515481
patisserie,patisserierekik,carousel,11,2,0,108,70602,0.1827143706977139
patisserie,patisserierekik,reel,11,4,0,65,70602,0.1912127135208634
patisserie,patisserierekik,reel,10,2,0,75,70602,0.0609047902325713
patisserie,patisserierekik,carousel,9,5,0,94,70602,0.048157275997847
patisserie,patisserierekik,photo,14,1,0,134,70602,0.0354097617631228
patisserie,patisserierekik,carousel,9,4,0,65,70602,0.1232259709356675
patisserie,patisserierekik,reel,15,2,0,108,70602,0.8200900824339253
patisserie,patisserierekik,reel,11,2,0,89,70602,0.1246423614061924
patisserie,patisserierekik,reel,11,1,0,156,70602,0.7818475397297526
patisserie,patisserierekik,reel,12,3,0,84,70602,0.16430129458089
patisserie,patisserierekik,carousel,17,3,0,333,70602,0.2067930086966375
patisserie,patisserierekik,carousel,13,3,0,315,70602,0.065153961644146
patisserie,patisserierekik,reel,11,4,0,86,70602,0.1699668564629897
patisserie,patisserierekik,reel,11,0,0,132,70602,0.1118948471714682
patisserie,patisserierekik,carousel,11,1,0,265,70602,0.0764850854083453
patisserie,patisserierekik,photo,16,2,0,301,70602,0.0467408855273221
patisserie,patisserierekik,carousel,10,1,0,148,70602,0.0509900569388969
patisserie,patisserierekik,reel,11,5,0,85,70602,0.0736523044672955
patisserie,patisserierekik,carousel,12,1,0,315,70602,0.0920653805841194
patisserie,patisserierekik,reel,14,4,0,74,70602,0.0963145519956941
patisserie,patisserierekik,reel,13,0,0,108,70602,0.1827143706977139
patisserie,patisserierekik,photo,10,2,0,78,70602,0.0212458570578737
patisserie,patisserierekik,reel,14,2,0,85,70602,0.1458882184640662
patisserie,patisserierekik,reel,14,0,0,111,70602,0.0424917141157474
patisserie,patisserierekik,carousel,12,3,0,73,70602,0.0297441998810232
patisserie,patisserierekik,reel,15,1,0,92,70602,0.1770488088156143
patisserie,patisserierekik,carousel,14,4,0,179,70602,0.0736523044672955
patisserie,patisserierekik,reel,14,0,0,187,70602,0.0566556188209965
patisserie,patisserierekik,carousel,10,4,0,88,70602,0.0963145519956941
patisserie,patisserierekik,photo,15,1,0,35,70602,0.0410753236452225
patisserie,patisserierekik,carousel,11,5,0,333,70602,0.0920653805841194
patisserie,patisserierekik,photo,11,1,0,223,70602,0.0184130761168238
patisserie,patisserierekik,reel,18,4,0,246,70602,0.0708195235262457
patisserie,patisserierekik,reel,13,2,0,73,70602,0.1444718279935412
patisserie,patisserierekik,photo,10,1,0,78,70602,0.032576980822073
patisserie,patisserierekik,reel,10,1,0,187,70602,0.1189767995240928
patisserie,patisserierekik,reel,10,5,0,184,70602,0.0679867425851958
patisserie,patisserierekik,reel,14,4,0,133,70602,0.2195405229313617
patisserie,patisserierekik,carousel,10,3,0,88,70602,0.0184130761168238
patisserie,patisserierekik,photo,9,0,0,210,70602,0.0184130761168238
patisserie,patisserierekik,carousel,10,5,0,168,70602,0.0184130761168238
patisserie,patisserierekik,photo,11,5,0,36,70602,0.032576980822073
patisserie,patisserierekik,photo,11,4,0,139,70602,0.0198294665873488
patisserie,patisserierekik,reel,10,4,0,80,70602,0.0878162091725446
patisserie,patisserierekik,reel,10,1,0,105,70602,0.0623211807030962
patisserie,patisserierekik,photo,12,3,0,343,70602,0.0722359139967706
patisserie,patisserierekik,reel,8,2,0,36,70602,0.0566556188209965
patisserie,patisserierekik,reel,11,5,0,98,70602,0.165717685051415
patisserie,patisserierekik,reel,11,1,0,99,70602,0.1727996374040395
patisserie,patisserierekik,reel,10,0,0,42,70602,0.148720999405116
patisserie,patisserierekik,carousel,11,4,0,164,70602,0.0184130761168238
patisserie,patisserierekik,photo,11,0,0,111,70602,0.0849834282314948
patisserie,patisserierekik,reel,12,2,0,101,70602,0.6062151213846633
patisserie,patisserierekik,carousel,11,4,0,97,70602,0.0849834282314948
patisserie,patisserierekik,carousel,11,2,0,100,70602,0.2889436559870825
patisserie,patisserierekik,photo,17,3,0,319,70602,0.0297441998810232
patisserie,patisserierekik,carousel,11,5,0,119,70602,0.114727628112518
patisserie,patisserierekik,reel,14,4,0,93,70602,0.1501373898756409
patisserie,patisserierekik,reel,19,6,0,72,70602,0.1458882184640662
patisserie,patisserierekik,reel,10,1,0,116,70602,0.3611795699838531
patisserie,patisserierekik,carousel,12,3,0,150,70602,0.16430129458089
patisserie,patisserierekik,reel,14,1,0,126,70602,0.1260587518767174
patisserie,patisserierekik,reel,13,4,0,157,70602,0.1628849041103651
patisserie,patisserierekik,reel,11,1,0,90,70602,0.3229370272796805
patisserie,patisserierekik,carousel,12,2,0,101,70602,0.1742160278745644
patisserie,patisserierekik,reel,13,4,0,146,70602,0.0779014758788702
patisserie,patisserierekik,carousel,8,0,0,170,70602,0.0963145519956941
patisserie,patisserierekik,photo,15,5,0,37,70602,0.0311605903515481
patisserie,patisserierekik,carousel,11,3,0,127,70602,0.1288915328177672
patisserie,patisserierekik,carousel,12,1,0,83,70602,0.1359734851703917
patisserie,patisserierekik,reel,11,5,0,169,70602,0.1303079232882921
patisserie,patisserierekik,reel,10,5,0,89,70602,0.1402226565819665
patisserie,patisserierekik,reel,11,3,0,69,70602,0.1062292852893685
patisserie,patisserierekik,carousel,11,5,0,151,70602,0.1388062661114416
patisserie,patisserierekik,reel,12,0,0,85,70602,0.2237896943429364
patisserie,patisserierekik,carousel,12,2,0,130,70602,0.3555140081017535
patisserie,patisserierekik,carousel,10,5,0,146,70602,0.148720999405116
patisserie,patisserierekik,carousel,15,0,0,145,70602,0.1118948471714682
patisserie,patisserierekik,carousel,15,1,0,114,70602,0.0779014758788702
patisserie,patisserierekik,carousel,13,4,0,108,70602,0.1685504659924648
patisserie,patisserierekik,photo,8,4,0,241,70602,0.0354097617631228
patisserie,patisserierekik,carousel,11,0,0,114,70602,0.3328517605733548
patisserie,patisserierekik,carousel,15,2,0,177,70602,0.2393699895187105
patisserie,patisserierekik,carousel,10,2,0,215,70602,0.2011274468145378
patisserie,patisserierekik,reel,20,6,0,130,70602,0.2492847228123849
patisserie,patisserierekik,carousel,17,2,0,138,70602,1.07220758618736
patisserie,patisserierekik,carousel,14,3,0,92,70602,0.2931928273986572
patisserie,patisserie.sakka,photo,18,0,0,390,58124,0.0877434450485169
patisserie,patisserie.sakka,photo,15,3,0,358,58124,0.0275273553093386
patisserie,patisserie.sakka,reel,16,4,0,0,58124,0.2322620604225449
patisserie,patisserie.sakka,reel,18,4,0,519,58124,0.1221526391851902
patisserie,patisserie.sakka,reel,17,5,0,257,58124,0.2580689560250498
patisserie,patisserie.sakka,carousel,16,0,0,95,58124,0.0722593076870139
patisserie,patisserie.sakka,reel,17,6,0,195,58124,0.3698988369692382
patisserie,patisserie.sakka,photo,17,6,0,382,58124,0.1255935585988576
patisserie,patisserie.sakka,photo,11,1,0,461,58124,0.0567751703255109
patisserie,patisserie.sakka,carousel,16,1,0,249,58124,0.0997866629963526
patisserie,patisserie.sakka,carousel,11,5,0,426,58124,0.0206455164820039
patisserie,patisserie.sakka,reel,18,1,0,438,58124,1.1802353588878949
patisserie,patisserie.sakka,reel,17,5,0,594,58124,0.1049480421168536
patisserie,patisserie.sakka,reel,18,5,0,463,58124,0.1135503406510219
patisserie,patisserie.sakka,reel,13,1,0,486,58124,0.1341958571330259
patisserie,patisserie.sakka,reel,18,2,0,560,58124,0.2907576904548896
patisserie,patisserie.sakka,carousel,17,4,0,516,58124,0.1393572362535269
patisserie,patisserie.sakka,photo,18,3,0,404,58124,0.0275273553093386
patisserie,patisserie.sakka,photo,17,2,0,146,58124,0.0120432179478356
patisserie,patisserie.sakka,photo,22,1,0,279,58124,0.0086022985341683
patisserie,patisserie.sakka,carousel,17,0,6,620,58124,0.1101094212373546
patisserie,patisserie.sakka,carousel,18,3,0,545,58124,0.0602160897391783
patisserie,patisserie.sakka,reel,17,2,0,237,58124,0.1238730988920239
patisserie,patisserie.sakka,carousel,16,3,0,442,58124,0.0498933314981763
patisserie,patisserie.sakka,photo,17,2,4,454,58124,0.0223659761888376
patisserie,patisserie.sakka,reel,18,2,0,614,58124,0.2012937856995389
patisserie,patisserie.sakka,reel,17,4,0,304,58124,0.4232330878810819
patisserie,patisserie.sakka,reel,17,0,0,256,58124,0.2460257380772142
